date,open,high,low,close,volume,average,barCount
2025-11-04 20:40:00-05:00,99000.25,99081.0,99000.0,99066.75,0.20318214,99034.75,41
2025-11-04 20:41:00-05:00,99114.75,99245.5,98974.75,99245.5,0.41539964,99011.05,62
2025-11-04 20:42:00-05:00,99273.25,99322.25,99132.25,99298.5,0.22813235,99244.0,56
2025-11-04 20:43:00-05:00,99298.25,99367.0,99250.0,99343.0,0.26171803,99327.8,55
2025-11-04 20:44:00-05:00,99335.5,99347.75,99217.0,99327.0,0.55673871,99309.675,58
2025-11-04 20:45:00-05:00,99347.75,99393.0,99234.0,99372.5,0.12687314,99282.9,32
2025-11-04 20:46:00-05:00,99372.5,99600.25,99372.25,99585.25,0.16983532,99439.15,43
2025-11-04 20:47:00-05:00,99595.25,99756.5,99591.75,99716.5,0.23312458,99664.175,46
2025-11-04 20:48:00-05:00,99714.0,99932.75,99671.0,99932.75,0.38609279,99775.1,46
2025-11-04 20:49:00-05:00,99932.75,99932.75,99854.5,99854.75,0.33019081,99879.975,57
2025-11-04 20:50:00-05:00,99903.75,99903.75,99726.0,99726.0,0.26036865,99812.4,43
2025-11-04 20:51:00-05:00,99726.0,99851.75,99726.0,99842.0,0.17915724,99811.9,38
2025-11-04 20:52:00-05:00,99842.0,100160.0,99842.0,100111.25,0.70910744,99939.825,52
2025-11-04 20:53:00-05:00,100111.25,100283.75,100111.25,100276.5,0.32583147,100213.65,54
2025-11-04 20:54:00-05:00,100318.75,100626.5,100318.75,100621.75,0.2211328,100424.475,42
2025-11-04 20:55:00-05:00,100618.75,100651.0,100538.25,100538.25,0.22510569,100618.1,51
2025-11-04 20:56:00-05:00,100538.5,100654.25,100502.5,100598.25,0.20547203,100567.5,46
2025-11-04 20:57:00-05:00,100616.25,100999.75,100614.75,100999.75,0.38661557,100712.8,56
2025-11-04 20:58:00-05:00,100985.0,100985.0,100813.75,100946.25,0.28252318,100866.65,49
2025-11-04 20:59:00-05:00,100969.75,100969.75,100667.25,100697.5,0.87699555,100758.65,55
2025-11-04 21:00:00-05:00,100736.5,101077.5,100736.5,101065.75,0.32950956,100967.05,41
2025-11-04 21:01:00-05:00,101121.75,101325.5,100986.75,101283.5,0.93184293,101025.1,66
2025-11-04 21:02:00-05:00,101244.25,101388.0,101237.75,101248.25,0.31375334,101300.05,47
2025-11-04 21:03:00-05:00,101263.25,101297.0,101233.25,101295.75,0.26431058,101264.575,31
2025-11-04 21:04:00-05:00,101295.75,101380.75,101195.0,101217.25,0.33561476,101283.05,55
2025-11-04 21:05:00-05:00,101217.25,101315.5,101186.25,101259.75,0.22197741,101246.45,45
2025-11-04 21:06:00-05:00,101259.75,101498.5,101259.75,101491.25,0.31652067,101361.4,43
2025-11-04 21:07:00-05:00,101491.0,101565.25,101484.0,101484.25,0.15065517,101520.625,34
2025-11-04 21:08:00-05:00,101484.25,101484.25,101311.0,101385.75,0.34687377,101363.65,45
2025-11-04 21:09:00-05:00,101386.0,101386.0,101202.75,101235.0,0.33277833,101309.5,38
2025-11-04 21:10:00-05:00,101196.75,101228.25,101120.0,101137.0,0.10968569,101151.7,34
2025-11-04 21:11:00-05:00,101133.0,101229.5,101116.5,101166.75,0.23614861,101160.85,44
2025-11-04 21:12:00-05:00,101166.5,101166.75,101015.0,101015.25,0.42116967,101088.25,46
2025-11-04 21:13:00-05:00,101005.0,101081.5,100989.25,101044.5,0.02919171,101036.55,45
2025-11-04 21:14:00-05:00,101044.5,101161.5,101044.5,101133.75,0.17277502,101066.15,33
2025-11-04 21:15:00-05:00,101133.75,101133.75,100950.25,100971.75,0.03887271,100980.475,44
2025-11-04 21:16:00-05:00,100971.75,101049.5,100954.0,100967.75,0.32831884,100971.65,51
2025-11-04 21:17:00-05:00,100967.5,101022.0,100915.0,101007.25,0.0827793,100939.375,38
2025-11-04 21:18:00-05:00,101045.25,101394.5,101045.25,101393.75,0.05669401,101259.025,29
2025-11-04 21:19:00-05:00,101414.5,101443.25,101319.75,101369.0,0.10674879,101382.175,35
2025-11-04 21:20:00-05:00,101391.75,101391.75,101165.75,101294.0,0.07451504,101244.4,31
2025-11-04 21:21:00-05:00,101294.25,101414.0,101270.75,101353.5,0.34652418,101344.8,38
2025-11-04 21:22:00-05:00,101392.25,101392.25,101232.25,101232.25,0.07003543,101283.425,33
2025-11-04 21:23:00-05:00,101232.25,101324.75,101192.0,101246.0,0.17672556,101228.275,45
2025-11-04 21:24:00-05:00,101246.0,101458.75,101168.25,101458.5,0.17771687,101298.0,46
2025-11-04 21:25:00-05:00,101377.25,101377.25,101270.75,101270.75,0.07570899,101295.075,30
2025-11-04 21:26:00-05:00,101214.25,101214.25,101070.5,101070.75,0.05564547,101113.475,36
2025-11-04 21:27:00-05:00,101106.0,101189.25,101106.0,101127.0,0.12074269,101149.35,34
2025-11-04 21:28:00-05:00,101127.25,101302.5,101121.25,101302.5,0.13298585,101197.175,33
2025-11-04 21:29:00-05:00,101302.5,101361.5,101213.0,101273.75,0.36639812,101292.3,49
2025-11-04 21:30:00-05:00,101318.5,101372.0,101280.5,101372.0,0.19983059,101315.65,34
2025-11-04 21:31:00-05:00,101372.0,101476.5,101338.25,101421.0,0.09522156,101371.025,29
2025-11-04 21:32:00-05:00,101421.0,101431.0,101318.25,101361.5,0.42250357,101365.7,52
2025-11-04 21:33:00-05:00,101361.5,101361.5,101163.0,101218.0,0.21089013,101200.2,40
2025-11-04 21:34:00-05:00,101244.0,101356.75,101244.0,101356.75,0.18464013,101293.7,39
2025-11-04 21:35:00-05:00,101356.75,101443.25,101290.5,101443.25,0.10912789,101381.3,37
2025-11-04 21:36:00-05:00,101475.25,101500.0,101475.25,101499.75,0.0681599,101496.6,40
2025-11-04 21:37:00-05:00,101499.75,101590.0,101460.0,101496.75,0.81193253,101492.1,65
2025-11-04 21:38:00-05:00,101541.0,101569.0,101502.75,101569.0,0.14067357,101529.925,34
2025-11-04 21:39:00-05:00,101569.0,101601.0,101499.25,101594.0,0.23513346,101547.575,45
2025-11-04 21:40:00-05:00,101594.25,101616.0,101559.0,101601.0,0.12535155,101574.825,23
2025-11-04 21:41:00-05:00,101572.75,101609.5,101513.25,101607.75,0.34131882,101567.025,40
2025-11-04 21:42:00-05:00,101607.75,101612.0,101420.0,101557.0,0.76086208,101481.15,60
2025-11-04 21:43:00-05:00,101586.0,101645.0,101513.0,101645.0,0.62427225,101524.875,42
2025-11-04 21:44:00-05:00,101629.5,101686.75,101579.75,101681.25,0.52598624,101650.475,49
2025-11-04 21:45:00-05:00,101734.0,101909.25,101729.75,101729.75,0.17913741,101825.75,42
2025-11-04 21:46:00-05:00,101719.75,101730.25,101534.0,101611.0,0.28919971,101601.4,55
2025-11-04 21:47:00-05:00,101628.5,101717.25,101497.75,101618.25,0.60313309,101583.125,46
2025-11-04 21:48:00-05:00,101618.25,101624.0,101536.75,101567.5,0.17394084,101570.45,35
2025-11-04 21:49:00-05:00,101555.0,102007.5,101325.75,101344.75,0.25451483,101424.475,34
2025-11-04 21:50:00-05:00,101404.5,101517.25,101404.5,101511.25,0.17005504,101463.775,36
2025-11-04 21:51:00-05:00,101488.75,101488.75,101279.5,101312.0,0.17769659,101418.575,43
2025-11-04 21:52:00-05:00,101419.0,101419.25,101374.75,101375.0,0.12446969,101398.725,37
2025-11-04 21:53:00-05:00,101375.0,101394.25,101314.5,101314.75,0.18894792,101357.1,47
2025-11-04 21:54:00-05:00,101300.0,101551.0,101299.75,101494.25,0.32750416,101444.3,41
2025-11-04 21:55:00-05:00,101472.25,101472.25,101387.75,101466.0,0.10313774,101450.3,35
2025-11-04 21:56:00-05:00,101472.5,101539.75,101472.5,101501.25,0.20497136,101498.225,43
2025-11-04 21:57:00-05:00,101529.25,101587.75,101510.5,101531.0,0.22641129,101542.825,40
2025-11-04 21:58:00-05:00,101551.25,101729.0,101551.25,101711.75,0.094967,101685.5,27
2025-11-04 21:59:00-05:00,101691.25,101711.75,101596.0,101683.25,0.02855738,101637.325,36
2025-11-04 22:00:00-05:00,101701.25,101742.0,101593.5,101593.5,0.10857603,101694.125,33
2025-11-04 22:01:00-05:00,101593.25,101654.25,101565.5,101583.5,0.30327877,101593.65,37
2025-11-04 22:02:00-05:00,101569.75,101583.5,101536.25,101552.0,0.77979104,101551.8,43
2025-11-04 22:03:00-05:00,101552.0,101640.75,101474.0,101556.25,0.67274747,101514.425,47
2025-11-04 22:04:00-05:00,101570.5,101848.5,101570.5,101848.5,1.63582826,101734.075,37
2025-11-04 22:05:00-05:00,101857.25,101857.25,101755.25,101768.75,0.2329563,101800.9,34
2025-11-04 22:06:00-05:00,101768.75,101856.5,101751.0,101751.25,0.28146934,101808.475,37
2025-11-04 22:07:00-05:00,101754.5,101793.0,101751.25,101753.0,0.12523777,101769.4,33
2025-11-04 22:08:00-05:00,101737.25,101746.75,101534.75,101565.75,0.3306763,101591.475,39
2025-11-04 22:09:00-05:00,101565.75,101771.5,101565.75,101771.5,0.03443364,101676.6,33
2025-11-04 22:10:00-05:00,101758.0,101758.0,101734.75,101741.5,0.08171492,101737.725,32
2025-11-04 22:11:00-05:00,101741.5,101741.5,101657.25,101657.25,0.08040186,101688.5,36
2025-11-04 22:12:00-05:00,101644.25,101685.25,101615.5,101661.25,0.18947699,101643.45,35
2025-11-04 22:13:00-05:00,101661.25,101695.0,101641.25,101695.0,0.12101503,101679.625,43
2025-11-04 22:14:00-05:00,101650.25,101733.5,101620.25,101723.5,0.06804009,101674.9,39
2025-11-04 22:15:00-05:00,101723.5,101752.5,101704.0,101708.5,0.07281238,101724.95,25
2025-11-04 22:16:00-05:00,101695.0,101759.0,101667.75,101688.25,0.07334567,101697.3,34
2025-11-04 22:17:00-05:00,101659.0,101659.0,101541.0,101541.25,0.08700091,101607.4,36
2025-11-04 22:18:00-05:00,101527.0,101541.25,101526.75,101527.75,0.07237083,101527.275,28
2025-11-04 22:19:00-05:00,101527.75,101537.75,101523.0,101537.75,0.04366977,101533.5,30
2025-11-04 22:20:00-05:00,101611.25,101682.75,101600.5,101650.25,0.02279127,101663.55,29
2025-11-04 22:21:00-05:00,101650.25,101733.5,101630.25,101699.75,0.21753409,101660.575,37
2025-11-04 22:22:00-05:00,101740.0,101750.0,101716.25,101750.0,0.12736039,101729.15,20
2025-11-04 22:23:00-05:00,101749.75,101770.25,101749.75,101770.25,0.02609034,101770.15,29
2025-11-04 22:24:00-05:00,101770.25,101847.5,101768.75,101847.5,1.14100232,101776.825,55
2025-11-04 22:25:00-05:00,101847.5,101995.0,101847.5,101995.0,0.17315092,101929.25,34
2025-11-04 22:26:00-05:00,101995.0,101995.0,101889.5,101936.0,0.10576004,101898.325,40
2025-11-04 22:27:00-05:00,101961.5,102000.5,101947.0,102000.5,0.02784927,101965.925,22
2025-11-04 22:28:00-05:00,101986.0,102044.0,101970.0,102029.75,0.18043589,102013.45,44
2025-11-04 22:29:00-05:00,102037.0,102113.25,102036.25,102100.75,0.16659759,102093.075,37
2025-11-04 22:30:00-05:00,102100.5,102129.25,102040.0,102114.25,0.33352367,102088.45,28
2025-11-04 22:31:00-05:00,102097.5,102097.5,101864.25,101948.25,0.26075016,101980.825,39
2025-11-04 22:32:00-05:00,101948.25,102025.0,101948.0,102001.75,0.06866364,101985.325,43
2025-11-04 22:33:00-05:00,102002.0,102113.25,102001.75,102113.0,0.0821949,102041.9,30
2025-11-04 22:34:00-05:00,102083.0,102147.0,102083.0,102147.0,0.04704316,102128.775,32
2025-11-04 22:35:00-05:00,102147.0,102208.25,102093.25,102188.0,0.77741545,102133.875,45
2025-11-04 22:36:00-05:00,102188.0,102188.0,102105.25,102105.5,0.18267217,102108.2,40
2025-11-04 22:37:00-05:00,102105.25,102157.0,102032.25,102131.0,0.19048027,102095.875,35
2025-11-04 22:38:00-05:00,102100.0,102100.0,102060.0,102060.25,0.01951856,102077.3,20
2025-11-04 22:39:00-05:00,102060.0,102148.0,102022.75,102141.5,0.17755688,102084.625,38
2025-11-04 22:40:00-05:00,102141.25,102220.25,102141.25,102217.5,0.05179322,102173.7,24
2025-11-04 22:41:00-05:00,102184.5,102184.5,102134.25,102179.75,0.12958169,102155.225,36
2025-11-04 22:42:00-05:00,102180.0,102180.0,102106.25,102106.25,0.16687286,102150.45,35
2025-11-04 22:43:00-05:00,102196.0,102196.0,102159.25,102173.0,0.05150521,102165.75,24
2025-11-04 22:44:00-05:00,102175.75,102208.0,102175.25,102201.0,0.06738974,102180.15,25
2025-11-04 22:45:00-05:00,102219.0,102260.5,102202.5,102202.75,0.03011893,102245.025,25
2025-11-04 22:46:00-05:00,102214.25,102236.75,102203.75,102222.0,0.01432625,102216.475,27
2025-11-04 22:47:00-05:00,102222.0,102255.0,102222.0,102240.0,0.1252987,102250.875,34
2025-11-04 22:48:00-05:00,102240.0,102254.75,102215.0,102230.75,0.22923379,102236.3,34
2025-11-04 22:49:00-05:00,102238.5,102271.5,102092.0,102092.0,0.23714036,102146.175,37
2025-11-04 22:50:00-05:00,102066.25,102081.0,102009.0,102064.25,0.93091071,102046.675,35
2025-11-04 22:51:00-05:00,102064.0,102151.75,102064.0,102091.0,0.28889329,102102.575,37
2025-11-04 22:52:00-05:00,102091.0,102161.0,102091.0,102142.75,0.36386357,102126.325,38
2025-11-04 22:53:00-05:00,102142.5,102175.75,102120.5,102164.75,0.359057,102152.675,35
2025-11-04 22:54:00-05:00,102164.75,102190.5,102134.5,102164.0,0.56186282,102137.225,29
2025-11-04 22:55:00-05:00,102164.25,102164.25,102097.0,102121.25,0.3990007,102138.375,25
2025-11-04 22:56:00-05:00,102121.25,102177.75,102121.0,102157.25,0.13138454,102148.075,30
2025-11-04 22:57:00-05:00,102156.5,102180.5,102127.75,102180.25,0.01608608,102163.025,25
2025-11-04 22:58:00-05:00,102180.5,102180.5,102081.5,102081.75,0.04778856,102118.4,21
2025-11-04 22:59:00-05:00,102081.75,102122.25,102045.0,102122.0,0.25697913,102093.0,33
2025-11-04 23:00:00-05:00,102122.25,102144.0,102082.75,102144.0,0.10972573,102109.1,30
2025-11-04 23:01:00-05:00,102137.0,102175.0,102137.0,102175.0,0.00795694,102144.4,15
2025-11-04 23:02:00-05:00,102175.0,102205.75,102175.0,102205.5,0.25443773,102203.55,27
2025-11-04 23:03:00-05:00,102205.75,102205.75,102093.0,102174.75,0.14017543,102145.975,32
2025-11-04 23:04:00-05:00,102118.25,102173.25,102108.25,102151.5,0.02215906,102158.925,16
2025-11-04 23:05:00-05:00,102151.5,102180.25,102131.0,102151.25,0.04966738,102137.15,26
2025-11-04 23:06:00-05:00,102151.0,102151.0,101918.0,101920.25,0.05429467,101985.875,27
2025-11-04 23:07:00-05:00,101982.5,102108.5,101982.5,102108.5,0.21980878,102016.225,23
2025-11-04 23:08:00-05:00,102128.75,102194.5,102113.5,102130.75,0.12578388,102183.7,28
2025-11-04 23:09:00-05:00,102130.75,102130.75,101974.25,101974.25,0.24799657,102041.625,28
2025-11-04 23:10:00-05:00,102008.0,102008.0,101993.25,101993.5,0.02168483,101993.625,12
2025-11-04 23:11:00-05:00,101993.5,102029.25,101993.5,102010.25,0.01653738,102018.55,24
2025-11-04 23:12:00-05:00,102026.0,102026.0,101984.25,102025.75,0.11711974,102007.575,26
2025-11-04 23:13:00-05:00,102025.5,102025.5,101901.25,101905.0,0.26988692,101946.275,22
2025-11-04 23:14:00-05:00,101934.25,101934.5,101934.25,101934.5,0.01986897,101934.35,17
2025-11-04 23:15:00-05:00,101934.25,102017.75,101933.75,101933.75,0.18701038,101966.875,31
2025-11-04 23:16:00-05:00,101933.75,101955.5,101919.5,101953.75,0.09576765,101952.525,25
2025-11-04 23:17:00-05:00,101947.0,101947.25,101865.25,101900.0,0.06794223,101934.25,21
2025-11-04 23:18:00-05:00,101943.5,101943.5,101900.0,101900.0,0.01770028,101910.825,17
2025-11-04 23:19:00-05:00,101900.25,101911.5,101890.0,101890.0,0.50895834,101909.675,37
2025-11-04 23:20:00-05:00,101870.75,101914.75,101870.5,101900.5,0.03043901,101891.5,33
2025-11-04 23:21:00-05:00,101900.25,101900.5,101861.25,101861.5,0.03331303,101864.45,32
2025-11-04 23:22:00-05:00,101861.5,101861.5,101861.25,101861.25,0.03815312,101861.3,24
2025-11-04 23:23:00-05:00,101827.5,101827.75,101798.5,101819.25,0.02484578,101815.0,19
2025-11-04 23:24:00-05:00,101788.75,101788.75,101668.25,101700.0,0.1083631,101710.95,29
2025-11-04 23:25:00-05:00,101700.0,101766.5,101695.75,101766.25,0.07889186,101761.225,19
2025-11-04 23:26:00-05:00,101766.5,101766.5,101653.75,101654.5,0.02429454,101712.6,21
2025-11-04 23:27:00-05:00,101644.75,101644.75,101578.5,101611.75,0.01716755,101612.9,23
2025-11-04 23:28:00-05:00,101611.75,101611.75,101575.0,101575.25,0.01404302,101581.425,17
2025-11-04 23:29:00-05:00,101575.25,101598.75,101554.75,101577.5,0.07103637,101591.6,27
2025-11-04 23:30:00-05:00,101577.25,101593.75,101539.75,101593.75,0.08329342,101585.85,23
2025-11-04 23:31:00-05:00,101597.75,101733.0,101597.5,101702.0,0.11935617,101640.35,29
2025-11-04 23:32:00-05:00,101702.25,101751.75,101683.5,101721.5,0.32556686,101721.9,30
2025-11-04 23:33:00-05:00,101721.5,101721.5,101673.0,101690.5,0.0148582,101692.825,20
2025-11-04 23:34:00-05:00,101690.75,101700.5,101649.0,101690.75,0.14604332,101681.0,26
2025-11-04 23:35:00-05:00,101690.5,101762.0,101690.5,101762.0,0.12500342,101727.825,34
2025-11-04 23:36:00-05:00,101741.75,101850.5,101728.0,101850.25,0.07764579,101766.725,24
2025-11-04 23:37:00-05:00,101850.5,101953.25,101850.5,101908.5,0.03546731,101942.55,22
2025-11-04 23:38:00-05:00,101908.25,101960.0,101887.25,101887.25,0.15670054,101912.625,33
2025-11-04 23:39:00-05:00,101887.25,101948.25,101887.25,101893.25,0.17143767,101904.175,25
2025-11-04 23:40:00-05:00,101913.5,102017.75,101913.25,101975.25,0.32458024,101974.7,36
2025-11-04 23:41:00-05:00,101919.0,101954.25,101898.5,101954.25,0.04811911,101941.4,21
2025-11-04 23:42:00-05:00,101967.0,101983.25,101956.0,101983.0,0.03603242,101962.45,24
2025-11-04 23:43:00-05:00,101983.0,102003.0,101983.0,101990.25,0.01534073,101987.625,20
2025-11-04 23:44:00-05:00,101990.5,102107.0,101990.25,102085.5,0.58492533,102095.7,43
2025-11-04 23:45:00-05:00,102080.0,102132.25,102060.5,102123.5,0.06645118,102115.05,23
2025-11-04 23:46:00-05:00,102123.25,102123.5,102093.75,102101.75,0.06489253,102122.125,25
2025-11-04 23:47:00-05:00,102093.5,102093.75,102070.75,102070.75,0.01373918,102092.925,24
2025-11-04 23:48:00-05:00,102065.5,102065.5,102065.25,102065.5,0.01290989,102065.45,24
2025-11-04 23:49:00-05:00,102065.25,102123.0,102065.25,102123.0,1.04331735,102065.475,33
2025-11-04 23:50:00-05:00,102122.75,102149.25,102112.75,102149.25,0.03492085,102124.375,33
2025-11-04 23:51:00-05:00,102149.25,102173.0,102077.0,102077.25,0.24623786,102124.825,37
2025-11-04 23:52:00-05:00,102087.0,102092.0,102074.75,102077.5,0.02819087,102079.825,22
2025-11-04 23:53:00-05:00,102060.25,102060.25,101928.25,101928.5,0.12532621,101976.8,27
2025-11-04 23:54:00-05:00,101885.75,101923.75,101885.75,101888.5,0.06487587,101898.075,25
2025-11-04 23:55:00-05:00,101888.5,101888.5,101833.75,101833.75,0.00862038,101867.05,18
2025-11-04 23:56:00-05:00,101813.5,101823.5,101813.5,101823.5,0.06359087,101823.475,25
2025-11-04 23:57:00-05:00,101843.75,101915.5,101822.25,101915.25,0.01572135,101880.175,12
2025-11-04 23:58:00-05:00,101915.25,101979.5,101915.25,101973.75,0.01179277,101942.25,14
2025-11-04 23:59:00-05:00,101973.75,101973.75,101973.5,101973.5,0.0126795,101973.7,19
2025-11-05 00:00:00-05:00,101973.75,102031.75,101968.25,102031.75,0.01706976,101976.7,19
2025-11-05 00:01:00-05:00,102031.25,102031.5,101993.0,102007.75,0.07442337,102028.775,26
2025-11-05 00:02:00-05:00,102008.0,102039.0,102006.25,102006.25,0.02517136,102021.25,26
2025-11-05 00:03:00-05:00,102006.25,102026.25,102006.0,102026.0,0.00666956,102014.15,18
2025-11-05 00:04:00-05:00,102011.25,102011.25,101983.25,101983.5,0.04417943,101983.275,14
2025-11-05 00:05:00-05:00,102010.5,102035.5,102001.0,102035.5,0.02559909,102018.45,16
2025-11-05 00:06:00-05:00,102035.5,102130.5,102035.25,102130.5,0.01131391,102052.15,19
2025-11-05 00:07:00-05:00,102165.0,102195.0,102146.5,102152.75,0.21590208,102162.65,28
2025-11-05 00:08:00-05:00,102111.5,102152.75,102111.5,102130.0,0.07599198,102127.875,24
2025-11-05 00:09:00-05:00,102130.0,102151.25,102129.75,102151.25,0.02619793,102134.55,19
2025-11-05 00:10:00-05:00,102160.25,102227.5,102145.25,102193.75,0.08025929,102175.725,13
2025-11-05 00:11:00-05:00,102193.75,102228.0,102178.5,102178.75,0.00943839,102185.65,16
2025-11-05 00:12:00-05:00,102178.75,102230.0,102178.5,102230.0,0.04573434,102211.1,22
2025-11-05 00:13:00-05:00,102229.75,102230.5,102223.5,102230.5,0.01467842,102224.875,15
2025-11-05 00:14:00-05:00,102230.5,102348.25,102230.5,102278.0,0.08855656,102287.425,21
2025-11-05 00:15:00-05:00,102277.75,102277.75,102230.25,102260.25,0.01915696,102254.9,19
2025-11-05 00:16:00-05:00,102260.25,102296.0,102193.25,102193.25,0.29566765,102253.175,18
2025-11-05 00:17:00-05:00,102150.75,102254.5,102150.5,102254.25,0.00720513,102184.35,13
2025-11-05 00:18:00-05:00,102254.25,102254.5,102194.75,102195.0,0.05192598,102218.35,20
2025-11-05 00:19:00-05:00,102189.0,102189.0,102171.0,102171.25,0.03142306,102174.85,15
2025-11-05 00:20:00-05:00,102156.0,102157.0,102129.0,102129.25,0.06353268,102136.85,15
2025-11-05 00:21:00-05:00,102129.0,102129.0,102041.0,102041.0,0.15294711,102088.325,26
2025-11-05 00:22:00-05:00,102041.25,102041.25,101949.25,101951.25,0.00705872,101987.7,14
2025-11-05 00:23:00-05:00,101970.25,101970.25,101896.75,101938.5,0.08761306,101929.9,17
2025-11-05 00:24:00-05:00,101941.5,101941.5,101838.75,101838.75,0.14858316,101884.475,22
2025-11-05 00:25:00-05:00,101838.75,101838.75,101729.5,101729.5,0.0704441,101805.8,18
2025-11-05 00:26:00-05:00,101700.75,101741.25,101700.75,101721.75,0.00463411,101721.3,8
2025-11-05 00:27:00-05:00,101747.0,101784.75,101747.0,101784.75,0.08077985,101748.1,18
2025-11-05 00:28:00-05:00,101835.5,101867.25,101835.25,101867.0,0.02601042,101839.575,12
2025-11-05 00:29:00-05:00,101867.0,101914.25,101867.0,101895.25,0.11748596,101914.1,31
2025-11-05 00:30:00-05:00,101904.5,101914.0,101901.0,101901.0,0.04143048,101905.675,15
2025-11-05 00:31:00-05:00,101921.25,101954.5,101921.25,101942.5,0.04311849,101941.5,14
2025-11-05 00:32:00-05:00,101942.25,102013.25,101901.25,101992.75,0.05051233,101953.35,20
2025-11-05 00:33:00-05:00,101971.5,102053.25,101971.5,102053.25,0.12075576,101991.625,14
2025-11-05 00:34:00-05:00,102057.75,102057.75,102042.25,102042.5,0.0260639,102044.8,23
2025-11-05 00:35:00-05:00,102042.5,102042.5,101893.0,101923.75,0.70517137,101926.825,24
2025-11-05 00:36:00-05:00,101821.0,101821.0,101743.0,101769.75,0.12480305,101776.0,18
2025-11-05 00:37:00-05:00,101749.75,101861.75,101749.75,101861.5,0.18998732,101785.375,22
2025-11-05 00:38:00-05:00,101861.5,101901.25,101861.5,101898.0,0.07021827,101899.05,17
2025-11-05 00:39:00-05:00,101898.0,101898.0,101897.75,101897.75,0.01150548,101897.975,11
2025-11-05 00:40:00-05:00,101883.5,101898.0,101863.5,101898.0,0.0198897,101882.625,17
2025-11-05 00:41:00-05:00,101898.0,101898.0,101897.75,101898.0,0.02022403,101897.925,19
2025-11-05 00:42:00-05:00,101898.0,101918.25,101897.75,101918.25,0.03626503,101903.7,18
2025-11-05 00:43:00-05:00,101918.0,101918.25,101898.25,101918.0,0.07656215,101907.25,22
2025-11-05 00:44:00-05:00,101915.5,101915.5,101804.0,101804.25,0.11734897,101863.6,22
2025-11-05 00:45:00-05:00,101804.25,101804.25,101737.0,101737.0,0.03802388,101750.1,16
2025-11-05 00:46:00-05:00,101737.25,101761.0,101731.0,101731.0,0.02724773,101736.2,18
2025-11-05 00:47:00-05:00,101730.75,101731.0,101730.75,101731.0,0.0188065,101730.925,16
2025-11-05 00:48:00-05:00,101730.75,101730.75,101656.5,101656.75,0.07816931,101715.675,15
2025-11-05 00:49:00-05:00,101625.5,101648.25,101625.25,101648.0,0.00916393,101635.4,16
2025-11-05 00:50:00-05:00,101648.25,101707.75,101648.25,101681.25,0.5164857,101700.675,22
2025-11-05 00:51:00-05:00,101681.25,101686.5,101634.25,101686.25,0.02409132,101674.4,17
2025-11-05 00:52:00-05:00,101702.25,101702.75,101672.0,101682.0,0.05557662,101687.825,17
2025-11-05 00:53:00-05:00,101681.75,101750.75,101681.75,101750.75,0.06086515,101710.425,20
2025-11-05 00:54:00-05:00,101750.5,101750.75,101750.5,101750.75,0.0265839,101750.625,19
2025-11-05 00:55:00-05:00,101720.25,101720.25,101720.0,101720.0,0.00446156,101720.25,12
2025-11-05 00:56:00-05:00,101709.75,101799.75,101709.5,101799.75,0.02042684,101738.975,18
2025-11-05 00:57:00-05:00,101798.75,101798.75,101774.0,101774.25,0.02286576,101776.825,20
2025-11-05 00:58:00-05:00,101774.0,101774.25,101774.0,101774.25,0.17938419,101774.175,27
2025-11-05 00:59:00-05:00,101774.0,101810.75,101774.0,101810.5,0.01435051,101800.475,14
2025-11-05 01:00:00-05:00,101810.75,101810.75,101756.0,101756.0,0.01170203,101788.225,15
2025-11-05 01:01:00-05:00,101770.5,101770.5,101770.25,101770.5,0.02861751,101770.5,7
2025-11-05 01:02:00-05:00,101770.5,101799.25,101770.25,101799.0,0.01285348,101784.25,11
2025-11-05 01:03:00-05:00,101799.25,101799.25,101729.0,101755.25,0.38127308,101753.725,19
2025-11-05 01:04:00-05:00,101755.25,101755.25,101696.5,101698.25,0.01662038,101711.5,16
2025-11-05 01:05:00-05:00,101698.0,101710.5,101698.0,101710.5,0.01060864,101704.775,13
2025-11-05 01:06:00-05:00,101710.25,101710.5,101612.0,101612.5,0.0909033,101648.35,23
2025-11-05 01:07:00-05:00,101612.5,101658.0,101612.5,101632.5,0.05922712,101652.75,18
2025-11-05 01:08:00-05:00,101632.5,101632.75,101612.25,101612.5,0.05408353,101624.4,19
2025-11-05 01:09:00-05:00,101648.75,101648.75,101535.0,101603.75,0.26296266,101573.225,23
2025-11-05 01:10:00-05:00,101603.5,101603.75,101603.5,101603.75,0.0171386,101603.7,20
2025-11-05 01:11:00-05:00,101603.5,101626.0,101532.25,101532.5,0.05825023,101539.95,19
2025-11-05 01:12:00-05:00,101531.5,101612.75,101531.5,101562.0,0.10814056,101584.5,16
2025-11-05 01:13:00-05:00,101577.75,101679.5,101577.75,101679.5,0.0524524,101615.65,10
2025-11-05 01:14:00-05:00,101710.5,101710.5,101647.0,101651.5,0.27500032,101672.075,26
2025-11-05 01:15:00-05:00,101684.5,101709.25,101603.5,101603.5,0.40999512,101669.825,28
2025-11-05 01:16:00-05:00,101576.25,101576.25,101531.75,101531.75,0.04403825,101564.875,19
2025-11-05 01:17:00-05:00,101531.75,101625.5,101531.5,101625.5,0.06593489,101579.125,17
2025-11-05 01:18:00-05:00,101625.5,101777.0,101625.5,101767.25,0.02828525,101724.1,18
